,date,de_bbq_weather,dresden_bbq_weather,dusseldorf_bbq_weather,heathrow_bbq_weather,kassel_bbq_weather,maastricht_bbq_weather,muenchen_bbq_weather,oslo_bbq_weather,stockholm_bbq_weather,tours_bbq_weather
529,20010613,True,True,True,True,True,True,False,True,True,True
530,20010614,True,True,True,False,True,True,False,False,True,True
531,20010615,False,False,False,False,False,False,False,True,True,False
532,20010616,False,False,False,False,False,False,False,True,False,False
533,20010617,False,False,False,False,False,False,False,False,False,False
534,20010618,False,False,False,True,False,False,False,True,False,True
535,20010619,True,False,True,True,False,True,False,True,False,True
536,20010620,True,True,True,True,True,True,True,False,True,True
537,20010621,True,False,True,True,True,True,True,False,False,True
538,20010622,False,False,True,True,False,True,True,False,True,True
539,20010623,True,False,True,True,False,True,True,True,True,True
540,20010624,True,True,True,True,True,True,True,False,True,True
541,20010625,True,True,True,True,True,True,True,True,False,True
542,20010626,True,True,True,True,True,True,True,True,False,True
543,20010627,False,True,False,True,True,False,False,True,True,True
544,20010628,True,False,True,False,False,True,False,False,True,True
545,20010629,True,True,True,True,True,True,True,True,True,True
546,20010630,False,False,False,True,False,False,False,False,True,True
547,20010701,True,True,True,True,True,True,True,False,False,True
548,20010702,True,False,True,True,True,True,True,True,True,True
549,20010703,True,True,True,True,True,True,True,True,True,True
550,20010704,True,True,True,True,True,True,True,True,True,False
551,20010705,True,True,True,False,True,True,True,True,True,False
552,20010706,True,True,False,True,False,False,True,True,True,False
553,20010707,False,False,False,False,True,False,False,False,True,False
554,20010708,False,False,False,False,False,False,False,False,True,True
555,20010709,False,False,True,False,False,True,True,False,False,True
556,20010710,False,True,False,False,False,False,False,True,False,True
557,20010711,False,False,False,True,False,False,False,False,False,True
558,20010712,False,False,False,False,False,False,False,False,True,False
559,20010713,False,True,False,False,False,True,False,False,False,False
560,20010714,False,False,False,False,False,False,True,True,False,False
561,20010715,False,False,True,True,False,False,False,False,False,True
562,20010716,True,False,False,True,False,False,False,False,False,False
563,20010717,False,False,False,False,False,False,False,False,False,False
564,20010718,False,False,False,False,False,False,False,False,False,False
565,20010719,False,True,False,True,False,False,False,False,False,False
566,20010720,False,False,False,False,False,False,False,False,False,True
567,20010721,False,True,False,True,True,True,True,False,True,True
568,20010722,False,True,True,False,True,True,True,False,True,False
569,20010723,False,True,True,True,True,True,True,True,True,True
570,20010724,True,True,True,True,True,True,True,True,True,True
571,20010725,True,True,True,True,True,True,False,True,True,True
572,20010726,True,True,True,True,True,True,True,True,True,True
573,20010727,False,True,True,True,True,False,True,True,True,False
574,20010728,True,True,True,True,True,True,True,True,True,True
575,20010729,True,False,True,True,True,True,True,False,True,True
576,20010730,True,True,True,True,True,True,True,True,True,True
577,20010731,True,False,True,True,True,True,True,True,True,True
578,20010801,True,True,True,True,True,True,True,True,True,False
579,20010802,False,True,False,False,True,False,True,True,True,False
580,20010803,False,False,True,False,False,False,False,False,False,False
581,20010804,False,False,False,False,False,False,False,False,False,True
582,20010805,False,False,False,True,False,False,False,False,False,False
583,20010806,False,False,False,False,False,False,True,True,False,False
584,20010807,False,False,False,True,False,False,False,True,False,False
585,20010808,False,False,False,False,True,False,False,False,False,False
586,20010809,False,False,False,False,False,False,False,False,False,False
587,20010810,False,True,False,True,True,False,False,False,True,False
588,20010811,True,True,True,False,True,True,True,False,False,True
589,20010812,False,True,True,False,False,True,True,False,False,False
590,20010813,False,False,True,True,True,True,True,False,True,True
591,20010814,True,True,True,True,True,True,True,True,True,True
592,20010815,True,True,False,False,False,True,True,True,True,False
593,20010816,False,True,False,False,False,False,False,False,False,False
594,20010817,True,False,False,True,True,True,False,True,True,True
595,20010818,True,True,False,False,True,False,True,True,True,False
596,20010819,False,False,True,False,False,False,True,False,True,False
597,20010820,True,False,True,True,False,True,False,False,False,False
598,20010821,True,False,True,True,True,True,False,True,True,False
599,20010822,True,True,True,True,True,True,True,True,True,True
600,20010823,True,True,True,True,True,True,True,True,True,True
601,20010824,True,True,True,True,True,True,True,True,True,True
602,20010825,True,True,True,True,True,True,True,False,False,True
603,20010826,False,True,False,False,True,True,True,False,False,True
604,20010827,False,False,False,True,False,False,False,False,False,True
605,20010828,True,True,True,True,True,True,True,False,True,True
606,20010829,True,True,True,False,True,True,True,True,False,False
607,20010830,True,True,False,False,False,False,False,True,True,False
608,20010831,False,False,False,False,True,False,False,False,True,False
609,20010901,False,False,True,True,True,False,False,False,False,False
610,20010902,False,False,False,False,True,False,False,False,False,True
611,20010903,False,False,False,False,False,False,True,False,False,False
612,20010904,False,False,False,True,False,False,False,False,False,False
613,20010905,False,False,False,False,False,False,False,True,False,False
614,20010906,False,False,False,True,False,False,False,True,True,False
615,20010907,False,False,False,False,False,False,False,True,False,True
616,20010908,False,False,False,False,False,False,False,False,False,True
617,20010909,False,False,False,False,False,False,False,False,False,False
618,20010910,False,False,False,False,False,False,False,False,False,True
619,20010911,False,False,False,True,False,False,False,False,False,False
620,20010912,False,False,False,False,False,False,False,True,False,True
621,20010913,False,False,False,False,False,False,False,False,False,False
622,20010914,False,False,False,True,False,False,False,False,False,False
623,20010915,False,False,False,False,False,False,False,False,False,False
624,20010916,False,False,False,False,False,False,False,False,False,True
625,20010917,False,False,False,False,False,False,False,False,False,False
626,20010918,False,False,False,False,False,False,False,True,True,False
627,20010919,False,False,False,False,False,False,False,False,False,False
628,20010920,False,False,False,False,False,False,False,False,False,False
629,20010921,False,False,False,True,False,False,False,False,False,False
630,20010922,False,False,False,False,False,False,False,False,False,True
631,20010923,False,False,False,False,False,False,False,False,False,False
632,20010924,False,False,False,False,False,False,False,False,False,True
633,20010925,False,False,False,False,False,False,False,False,False,False
634,20010926,False,False,False,False,False,False,False,False,False,False
